mls,home_type,status,address,city,zip,county,list_price,close_price,area,subdivision,market_area,school_dist_no,school_district,elementary,middle,high_school,bldg_sf,psf,psf_sold,year,bedrooms,full_baths,total_baths,fireplaces,stories,garages,style,dom
65970122,Rental,Sold,1232 Columbia Street,Houston,77008,Harris,2600,2600,9,Houston Heights,Heights/Greater Heights,27,Houston,HARVARD ELEMENTARY SCHOOL,HOGG MIDDLE SCHOOL (HOUSTON),HEIGHTS HIGH SCHOOL,1386,1.88,1.88,1920,2,2,2,1,1,0,Traditional,2
16322107,Rental,Sold,7314 Fir Street,Houston,77012,Harris,1400,1400,4,Southmayd Park Sec 03,East End Revitalized,27,Houston,DAVILA ELEMENTARY SCHOOL,DEADY MIDDLE SCHOOL,MILBY HIGH SCHOOL,1388,1.01,1.01,1947,3,2,2,0,1,0,"Traditional, Victorian",54
70461197,Rental,Pending,615 Wood Smoke Drive,Houston,77013,Harris,1400,,2,Wood Bayou Sec 02,Northeast Houston,27,Houston,ROBINSON ELEMENTARY SCHOOL (HOUSTON),HOLLAND MIDDLE SCHOOL (HOUSTON),FURR HIGH SCHOOL,1388,1.01,,1976,3,2,2,0,1,2,Traditional,168
71401915,Rental,Sold,11209 Pembridge Drive #59,Houston,77071,Harris,1150,1150,20,BELLFORT SQUARE SEC 3,Brays Oaks,27,Houston,MILNE ELEMENTARY SCHOOL,WELCH MIDDLE SCHOOL,SHARPSTOWN HIGH SCHOOL,1388,0.83,0.83,1982,2,2,2.1,0,2,0,"Traditional, Victorian",41
53321334,Rental,Sold,4115 Denmark Street,Houston,77016,Harris,1500,1500,2,Bennington Place,Northside,27,Houston,PAIGE ELEMENTARY SCHOOL,KEY MIDDLE SCHOOL,KASHMERE HIGH SCHOOL,1389,1.08,1.08,2019,3,2,2,0,1,1,"Traditional, Victorian",14
60390653,Rental,Pending,2100 Welch Street #C208,Houston,77019,Harris,2000,,16,Renaissance At River Oaks,River Oaks Area,27,Houston,RIVER OAKS ELEMENTARY SCHOOL (HOUSTON),LANIER MIDDLE SCHOOL,LAMAR HIGH SCHOOL (HOUSTON),1390,1.44,,1992,2,2,2,0,1,0,"Traditional, Victorian",319
16538762,Rental,Sold,5712 Sewanee Street,Houston,77005,Harris,2450,2300,17,WEST UNIVERSITY,West University/Southside Area,27,Houston,WEST UNIVERSITY ELEMENTARY SCHOOL,PERSHING MIDDLE SCHOOL,LAMAR HIGH SCHOOL (HOUSTON),1390,1.76,1.65,1962,3,2,2,0,1,1,Traditional,38
33525024,Rental,Sold,5610 Patrick St  #I,Houston,77076,Harris,1900,2000,9,Patrick Street Landing,Northwest Houston,27,Houston,HIGHLAND HEIGHTS ELEMENTARY SCHOOL,WILLIAMS MIDDLE SCHOOL,WASHINGTON HIGH SCHOOL,1390,1.37,1.44,2020,3,2,2.1,0,1,1,"Traditional, Victorian",12
75067584,Rental,Sold,5610 Patrick Street #K,Houston,77076,Harris,1950,1900,9,Patrick Street Landing,Northwest Houston,27,Houston,HIGHLAND HEIGHTS ELEMENTARY SCHOOL,WILLIAMS MIDDLE SCHOOL,WASHINGTON HIGH SCHOOL,1390,1.4,1.37,2020,3,2,2.1,0,1,1,"Traditional, Victorian",93
87510180,Rental,Sold,5610 Patrick Street #L,Houston,77076,Harris,1900,1900,9,Patrick Street Lndg,Northwest Houston,27,Houston,HIGHLAND HEIGHTS ELEMENTARY SCHOOL,WILLIAMS MIDDLE SCHOOL,WASHINGTON HIGH SCHOOL,1390,1.37,1.37,2020,3,2,2.1,0,1,1,"Traditional, Victorian",7
39713440,Rental,Sold,4601 Walker Street,Houston,77023,Harris,1550,1550,4,Eastwood,East End Revitalized,27,Houston,LANTRIP ELEMENTARY SCHOOL,NAVARRO MIDDLE SCHOOL (HOUSTON),AUSTIN HIGH SCHOOL (HOUSTON),1391,1.11,1.11,1937,2,1,1,1,1,0,Traditional,132
66340722,Rental,Sold,2047 Westcreek Lane #307,Houston,77027,Harris,4000,4000,16,The Wilshire at River Oaks District,Briar Hollow,27,Houston,SCHOOL AT ST GEORGE PLACE,LANIER MIDDLE SCHOOL,LAMAR HIGH SCHOOL (HOUSTON),1392,2.87,2.87,2017,2,2,2,0,1,2,Contemporary/Modern,299
44478620,Rental,Sold,13139 Withee Path Lane,Houston,77048,Harris,1515,1515,3,Almeda Trace,Medical Center South,27,Houston,FROST ELEMENTARY SCHOOL (HOUSTON),THOMAS MIDDLE SCHOOL,STERLING HIGH SCHOOL (HOUSTON),1392,1.09,1.09,2017,3,2,2.1,0,2,2,"Traditional, Victorian",9
69572994,Rental,Sold,10004 Westview Drive #3,Houston,77055,Harris,1200,1200,24,Westview Village Condo,Spring Branch,49,Spring Branch,SHADOW OAKS ELEMENTARY SCHOOL,SPRING OAKS MIDDLE SCHOOL,SPRING WOODS HIGH SCHOOL,1392,0.86,0.86,1966,2,1,1.1,0,2,1,Traditional,71
39882625,Rental,Sold,6650 Hirondel Street,Houston,77087,Harris,1450,1450,3,Overbrook Sec 10,Hobby Area,27,Houston,GARDEN VILLAS ELEMENTARY SCHOOL,HARTMAN MIDDLE SCHOOL,STERLING HIGH SCHOOL (HOUSTON),1394,1.04,1.04,1954,3,1,1.1,0,1,0,"Traditional, Victorian",102
58179634,Rental,Sold,1914 Glosridge Drive,Houston,77055,Harris,1900,1900,24,Ridgecrest Sec 02,Spring Branch,49,Spring Branch,RIDGECREST ELEMENTARY SCHOOL (SPRING BRANCH),LANDRUM MIDDLE SCHOOL,NORTHBROOK HIGH SCHOOL,1394,1.36,1.36,1952,3,2,2,0,1,1,"Traditional, Victorian",49
42707714,Rental,Sold,5239 Arboles Drive #L,Houston,77035,Harris,1200,1200,20,Westbury Gardens Condo,Brays Oaks,27,Houston,PARKER ELEMENTARY SCHOOL (HOUSTON),MEYERLAND MIDDLE SCHOOL,WESTBURY HIGH SCHOOL,1394,0.86,0.86,1965,2,2,2.1,0,2,0,Traditional,57
16223636,Rental,Sold,12707 Boheme Drive #106,Houston,77024,Harris,1950,1875,23,Memorial Bend Place Condo,Memorial West,49,Spring Branch,RUMMEL CREEK ELEMENTARY SCHOOL,MEMORIAL MIDDLE SCHOOL (SPRING BRANCH),MEMORIAL HIGH SCHOOL (SPRING BRANCH),1394,1.4,1.35,2002,2,2,2.1,0,3,2,Traditional,87
12987044,Rental,Sold,9026 Carousel Lane #B,Houston,77080,Harris,1550,1550,24,Spring Branch Estates,Spring Branch,49,Spring Branch,CEDAR BROOK ELEMENTARY SCHOOL,SPRING WOODS MIDDLE SCHOOL,NORTHBROOK HIGH SCHOOL,1395,1.11,1.11,1976,3,2,2,0,1,2,"Contemporary/Modern, Traditional",35
46708837,Rental,Sold,1901 Post Oak Boulevard #504,Houston,77056,Harris,2400,2400,22,Lofts/Post Oak,Galleria,27,Houston,BRIARGROVE ELEMENTARY SCHOOL,TANGLEWOOD MIDDLE SCHOOL,WISDOM HIGH SCHOOL,1397,1.72,1.72,2003,1,1,1,0,1,1,Contemporary/Modern,38
17130602,Rental,Sold,3815 Cosby Street,Houston,77021,Harris,1550,1550,4,Scott Terrace Sec 04,University Area,27,Houston,THOMPSON ELEMENTARY SCHOOL (HOUSTON),CULLEN MIDDLE SCHOOL (HOUSTON),YATES HIGH SCHOOL,1397,1.11,1.11,1950,4,2,2,0,1.5,1,Contemporary/Modern,18
20738112,Rental,Pending,5811 Dawns Height Court,Houston,77048,Harris,1485,,3,Daybreak,Medical Center South,27,Houston,FROST ELEMENTARY SCHOOL (HOUSTON),THOMAS MIDDLE SCHOOL,STERLING HIGH SCHOOL (HOUSTON),1398,1.06,,2017,3,2,2,0,1,2,Traditional,7
83996369,Rental,Sold,12306 Dawns Edge Drive,Houston,77048,Harris,1485,1485,3,Daybreak,Medical Center South,27,Houston,FROST ELEMENTARY SCHOOL (HOUSTON),THOMAS MIDDLE SCHOOL,STERLING HIGH SCHOOL (HOUSTON),1398,1.06,1.06,2017,3,2,2,0,1,2,Traditional,12
57343551,Rental,Sold,5951 Dawn Misty Lane,Houston,77048,Harris,1485,1485,3,Daybreak,Medical Center South,27,Houston,FROST ELEMENTARY SCHOOL (HOUSTON),THOMAS MIDDLE SCHOOL,STERLING HIGH SCHOOL (HOUSTON),1398,1.06,1.06,2016,3,2,2,0,1,2,Traditional,9
67168035,Rental,Sold,13135 Ingram Gap Lane,Houston,77048,Harris,1520,1520,3,Almeda Trace,Medical Center South,27,Houston,FROST ELEMENTARY SCHOOL (HOUSTON),THOMAS MIDDLE SCHOOL,STERLING HIGH SCHOOL (HOUSTON),1398,1.09,1.09,2017,3,2,2,0,1,2,Traditional,5
86590629,Rental,Sold,1124 Patterson Street,Houston,77007,Harris,1995,1995,16,Center Street Plaza,Rice Military/Washington Corridor,27,Houston,MEMORIAL ELEMENTARY SCHOOL (HOUSTON),HOGG MIDDLE SCHOOL (HOUSTON),HEIGHTS HIGH SCHOOL,1398,1.43,1.43,2004,2,2,2,0,2,2,"Traditional, Victorian",28
88525220,Rental,Sold,3505 Sage Road #314,Houston,77056,Harris,1875,1850,22,Mark Condo 01 Amd,Galleria,27,Houston,SCHOOL AT ST GEORGE PLACE,TANGLEWOOD MIDDLE SCHOOL,WISDOM HIGH SCHOOL,1399,1.34,1.32,2000,2,2,2.1,0,1,0,Contemporary/Modern,44
85918787,Rental,Sold,7134 Mapleridge Street #3D,Houston,77081,Harris,1550,1500,17,Bellaire,Bellaire Area,27,Houston,CONDIT ELEMENTARY SCHOOL,PERSHING MIDDLE SCHOOL,BELLAIRE HIGH SCHOOL,1399,1.11,1.07,2006,2,2,2,0,1,2,Traditional,101
32144519,Rental,Sold,15806 Mountain Mist Trail,Houston,77049,Harris,1500,1500,2,Carpenters Lndg Sec 02,North Channel,8,Channelview,Brown Elementary School (Channelview),AGUIRRE JUNIOR HIGH,CHANNELVIEW HIGH SCHOOL,1399,1.07,1.07,2008,3,2,2,1,1,0,Traditional,18
66833696,Rental,Sold,15851 Granite Mountain Trail,Houston,77049,Harris,1595,1595,2,Carpenters Lndg Sec 01,North Channel,8,Channelview,Brown Elementary School (Channelview),AGUIRRE JUNIOR HIGH,CHANNELVIEW HIGH SCHOOL,1399,1.14,1.14,2008,3,2,2,1,1,2,Traditional,6
82198082,Rental,Sold,6609 W 43rd Street,Houston,77092,Harris,1375,1375,24,Langwood Sec 01,Spring Branch,27,Houston,BENBROOK ELEMENTARY SCHOOL (HOUSTON),CLIFTON MIDDLE SCHOOL (HOUSTON),SCARBOROUGH HIGH SCHOOL,1400,0.98,0.98,1954,3,1,1,0,1,0,Traditional,155
88217819,Rental,Sold,12038 Helvick Crescent Avenue,Houston,77051,Harris,1600,1550,3,Airport Blvd Estates Sec 01,Five Corners,27,Houston,REYNOLDS ELEMENTARY SCHOOL (HOUSTON),ATTUCKS MIDDLE SCHOOL,WORTHING HIGH SCHOOL,1400,1.14,1.11,2013,3,2,2,0,1,0,Traditional,90
59843248,Rental,Sold,10630 Flaxman Street,Jacinto City,77029,Harris,1400,1400,2,Industrial Add,North Channel,21,Galena Park,JACINTO CITY ELEMENTARY SCHOOL,GALENA PARK MIDDLE SCHOOL,GALENA PARK HIGH SCHOOL,1400,1,1,1960,3,2,2,0,1,0,"Traditional, Victorian",23
28802171,Rental,Sold,2210 Dorrington Street #106,Houston,77030,Harris,1400,1400,17,Braeswood,Rice/Museum District,27,Houston,ROBERTS ELEMENTARY SCHOOL (HOUSTON),PERSHING MIDDLE SCHOOL,LAMAR HIGH SCHOOL (HOUSTON),1400,1,1,1983,2,2,2,0,1,0,"Traditional, Victorian",80
78151153,Rental,Sold,2012 Taft Street,Houston,77006,Harris,1595,1595,16,Weston,Montrose,27,Houston,WILLIAM WHARTON K-8 DUAL LANGUAGE ACADEMY,GREGORY-LINCOLN MIDDLE SCHOOL,LAMAR HIGH SCHOOL (HOUSTON),1400,1.14,1.14,1906,2,2,2,0,1,0,"Traditional, Victorian",41
15887154,Rental,Sold,6842 Avenue L  #A,Houston,77011,Harris,1300,1300,4,Central Park,East End Revitalized,27,Houston,FRANKLIN ELEMENTARY SCHOOL (HOUSTON),EDISON MIDDLE SCHOOL,AUSTIN HIGH SCHOOL (HOUSTON),1400,0.93,0.93,1938,2,2,2,0,1,0,"Traditional, Victorian",47
76989348,Rental,Sold,11718 Greencanyon Drive,Houston,77044,Harris,1450,1450,2,Greensbrook Sec 01 Rep,Northeast Houston,46,Sheldon,GARRETT ELEMENTARY SCHOOL,MICHAEL R. NULL MIDDLE SCHOOL,CE KING HIGH SCHOOL,1400,1.04,1.04,2003,4,2,2,0,1,0,"Traditional, Victorian",15
43227745,Rental,Sold,1900 Yorktown Street #512,Houston,77056,Harris,2576,2576,22,San Felipe Green,Galleria,27,Houston,BRIARGROVE ELEMENTARY SCHOOL,TANGLEWOOD MIDDLE SCHOOL,WISDOM HIGH SCHOOL,1400,1.84,1.84,2014,2,2,2,0,1,1,"Traditional, Victorian",26
72936484,Rental,Sold,3103 Fairhope Street,Houston,77025,Harris,1995,1995,17,Braes Terrace Sec 01,Knollwood/Woodside Area,27,Houston,LONGFELLOW ELEMENTARY SCHOOL (HOUSTON),PERSHING MIDDLE SCHOOL,BELLAIRE HIGH SCHOOL,1400,1.42,1.42,1952,3,2,2,0,1,2,Traditional,90
21840841,Rental,Sold,6507 Morningside Drive #A,Houston,77030,Harris,2200,3200,17,Windermere,Rice/Museum District,27,Houston,ROBERTS ELEMENTARY SCHOOL (HOUSTON),PERSHING MIDDLE SCHOOL,LAMAR HIGH SCHOOL (HOUSTON),1400,1.57,2.29,1987,2,2,2,0,2,1,"Traditional, Victorian",24
29738120,Rental,Sold,4012 Stanford Street,Houston,77006,Harris,1550,1525,16,Lockhart Connor & Barziza,Montrose,27,Houston,MACGREGOR ELEMENTARY SCHOOL,GREGORY-LINCOLN MIDDLE SCHOOL,LAMAR HIGH SCHOOL (HOUSTON),1400,1.11,1.09,1950,2,1,1,0,2,1,"Traditional, Victorian",19
76267089,Rental,Sold,201 Main Street #6G,Houston,77002,Harris,2400,2250,9,Franklin Lofts Condo,Downtown - Houston,27,Houston,GREGORY-LINCOLN ELEMENTARY SCHOOL,GREGORY-LINCOLN MIDDLE SCHOOL,NORTHSIDE HIGH SCHOOL,1401,1.71,1.61,1995,1,1,1,0,1,2,"Traditional, Victorian",85
66058746,Rental,Sold,7038 Drowsy Pine Drive,Houston,77092,Harris,1575,1500,9,Cole Creek Manor Sec 03,Northwest Houston,13,Cypress-Fairbanks,HOLBROOK ELEMENTARY SCHOOL,DEAN MIDDLE SCHOOL,JERSEY VILLAGE HIGH SCHOOL,1402,1.12,1.07,1969,3,2,2,0,1,2,Traditional,118
64463727,Rental,Sold,5435 Bungalow Lane,Houston,77048,Harris,1350,1450,3,Crestmont Park Sec 05,Medical Center South,27,Houston,CODWELL ELEMENTARY SCHOOL,THOMAS MIDDLE SCHOOL,STERLING HIGH SCHOOL (HOUSTON),1403,0.96,1.03,1965,3,2,2,0,1,0,Traditional,4
88899210,Rental,Sold,5322 Westover Street,Houston,77033,Harris,1450,1550,3,Inwood Terrace Sec 03,Medical Center South,27,Houston,WOODSON ELEMENTARY SCHOOL,THOMAS MIDDLE SCHOOL,WORTHING HIGH SCHOOL,1403,1.03,1.1,1955,3,1,1,0,1,0,"Traditional, Victorian",38
42071442,Rental,Sold,5322 Westover Street,Houston,77033,Harris,1500,1500,3,Inwood Terrace Sec 03,Medical Center South,27,Houston,WOODSON ELEMENTARY SCHOOL,THOMAS MIDDLE SCHOOL,WORTHING HIGH SCHOOL,1403,1.07,1.07,1955,3,1,1,0,1,1,"Traditional, Victorian",16
93943068,Rental,Sold,2110 Shearn Street #12,Houston,77007,Harris,2350,2350,9,Sawyer Brownstones Condos,Washington East/Sabine,27,Houston,CROCKETT ELEMENTARY SCHOOL (HOUSTON),HOGG MIDDLE SCHOOL (HOUSTON),HEIGHTS HIGH SCHOOL,1403,1.67,1.67,2008,2,2,2.1,0,3,2,"Traditional, Victorian",5
90084774,Rental,Sold,8334 Autumn Wind Drive,Houston,77040,Harris,1575,1575,11,Windfern Gardens Sec 02,Northwest Houston,13,Cypress-Fairbanks,GLEASON ELEMENTARY SCHOOL,COOK MIDDLE SCHOOL,JERSEY VILLAGE HIGH SCHOOL,1403,1.12,1.12,1981,3,2,2,1,1,2,Traditional,5
81727228,Rental,Sold,306 Dennis Street #1,Houston,77006,Harris,1850,1850,16,Fairgrounds,Midtown - Houston,27,Houston,GREGORY-LINCOLN ELEMENTARY SCHOOL,GREGORY-LINCOLN MIDDLE SCHOOL,LAMAR HIGH SCHOOL (HOUSTON),1404,1.32,1.32,1936,2,1,1,0,1,0,Traditional,13
69677039,Rental,Pending,6633 E Wanda Lane,Houston,77074,Harris,1199,,20,Fondren Place Twnhm Rep,Brays Oaks,27,Houston,MCNAMARA ELEMENTARY SCHOOL,SUGAR GROVE MIDDLE SCHOOL,SHARPSTOWN HIGH SCHOOL,1404,0.85,,1977,2,3,3,0,2,0,Contemporary/Modern,42
46161996,Rental,Sold,1112 Bailey Street,Houston,77019,Harris,1875,1850,16,Antioch Courts/Downtown Sec 03,Midtown - Houston,27,Houston,GREGORY-LINCOLN ELEMENTARY SCHOOL,GREGORY-LINCOLN MIDDLE SCHOOL,HEIGHTS HIGH SCHOOL,1404,1.34,1.32,2005,3,2,2,0,2,2,"Traditional, Victorian",73
92787093,Rental,Sold,13744 Eagle Pass Street,Houston,77015,Harris,1350,1350,2,Clover Leaf,North Channel,21,Galena Park,NORTH SHORE ELEMENTARY SCHOOL,NORTH SHORE MIDDLE SCHOOL,NORTH SHORE SENIOR HIGH SCHOOL,1404,0.96,0.96,2016,3,2,2.1,0,2,1,Traditional,21
46915261,Rental,Pending,1419 Cleveland Street,Houston,77019,Harris,1850,,16,Fourth Ward Place Sec 2,Midtown - Houston,27,Houston,GREGORY-LINCOLN ELEMENTARY SCHOOL,GREGORY-LINCOLN MIDDLE SCHOOL,HEIGHTS HIGH SCHOOL,1404,1.32,,2005,3,2,2.1,0,2,1,"Traditional, Victorian",83
44519253,Rental,Sold,8619 Parasol Lane,Houston,77064,Harris,1350,1350,11,Westbank Sec 02,Northwest Houston,13,Cypress-Fairbanks,FRAZIER ELEMENTARY SCHOOL (CYPRESS-FAIRBANKS),COOK MIDDLE SCHOOL,JERSEY VILLAGE HIGH SCHOOL,1404,0.96,0.96,1977,3,2,2,1,1,0,"Traditional, Victorian",13
20254007,Rental,Sold,10125 Beekman Place Drive,Houston,77043,Harris,1495,1500,24,Beekman Place 02 R/P,Spring Branch,49,Spring Branch,SHADOW OAKS ELEMENTARY SCHOOL,SPRING OAKS MIDDLE SCHOOL,SPRING WOODS HIGH SCHOOL,1404,1.06,1.07,1973,2,1,1.1,1,2,2,Contemporary/Modern,17
10792499,Rental,Sold,13402 Gardenia Mist Lane,Houston,77044,Harris,1475,1475,2,Sunrise Pines Sec 2,North Channel,46,Sheldon,SHELDON LAKEE ELEMENTARY SCHOOL,C.E. KING MIDDLE SCHOOL,CE KING HIGH SCHOOL,1405,1.05,1.05,2013,3,2,2,0,1,2,Traditional,36
86224060,Rental,Sold,1714 Winter Street,Houston,77007,Harris,2095,2095,9,Baker Nsbb,Washington East/Sabine,27,Houston,CROCKETT ELEMENTARY SCHOOL (HOUSTON),HOGG MIDDLE SCHOOL (HOUSTON),HEIGHTS HIGH SCHOOL,1405,1.49,1.49,2017,3,3,3,0,2,2,Contemporary/Modern,87
78846646,Rental,Sold,1315 Sydnor Street,Houston,77020,Harris,1350,1350,2,Sydnor,Denver Harbor,27,Houston,ATHERTON ELEMENTARY SCHOOL (HOUSTON),FLEMING MIDDLE SCHOOL,WHEATLEY HIGH SCHOOL,1406,0.96,0.96,2015,3,2,2,0,1,0,"Traditional, Victorian",33
4553876,Rental,Pending,3923 Heatherbloom Drive,Houston,77045,Harris,1395,,18,Southglen Sec 01,Five Corners,27,Houston,MONTGOMERY ELEMENTARY SCHOOL (HOUSTON),LAWSON MIDDLE SCHOOL,MADISON HIGH SCHOOL (HOUSTON),1406,0.99,,1960,4,2,2,0,1,2,Traditional,34
43220490,Rental,Sold,8324 Jorine Drive #8324,Houston,77036,Harris,950,950,21,Jorine T/H Condo Ph 01,Sharpstown Area,2,Alief,BEST ELEMENTARY SCHOOL,OLLE MIDDLE SCHOOL,AISD DRAW,1406,0.68,0.68,1979,2,2,2.1,1,2,1,"Traditional, Victorian",27
86052186,Rental,Sold,11030 Sagevalley Drive,Houston,77089,Harris,1475,1475,3,SAGEMONT 7,Southbelt/Ellington,41,Pasadena,FRAZIER ELEMENTARY SCHOOL (PASADENA),THOMPSON INTERMEDIATE SCHOOL,DOBIE HIGH SCHOOL,1407,1.05,1.05,1970,3,2,2,0,1,2,Traditional,39
62003827,Rental,Sold,12630 Wild Columbine Road,Houston,77038,Harris,1430,1430,11,Forestwood,Aldine Area,1,Aldine,SAMMONS ELEMENTARY SCHOOL,GARCIA MIDDLE SCHOOL,EISENHOWER HIGH SCHOOL,1407,1.02,1.02,2014,3,2,2,0,1,2,Traditional,10
59935003,Rental,Sold,5810 New Endings Court,Houston,77048,Harris,1485,1485,3,Daybreak,Medical Center South,27,Houston,FROST ELEMENTARY SCHOOL (HOUSTON),THOMAS MIDDLE SCHOOL,STERLING HIGH SCHOOL (HOUSTON),1407,1.06,1.06,2017,3,2,2,0,1,2,Traditional,6
6665024,Rental,Sold,5702 Post Oak Manor Drive,Houston,77085,Harris,1520,1520,20,South Post Oak Manor,Five Corners,27,Houston,HINES-CALDWELL ELEMENTARY SCHOOL,LAWSON MIDDLE SCHOOL,MADISON HIGH SCHOOL (HOUSTON),1407,1.08,1.08,2014,3,2,2,0,1,2,Traditional,25
11167806,Rental,Sold,6111 Beverlyhill Street #82,Houston,77057,Harris,1350,1300,22,Beverly Village T/H Condo,Galleria,27,Houston,PILGRIM ACADEMY,TANGLEWOOD MIDDLE SCHOOL,WISDOM HIGH SCHOOL,1408,0.96,0.92,1977,3,2,2,1,2,1,Traditional,21
59580907,Rental,Sold,4723 Brookston Street,Houston,77045,Harris,1200,1200,18,RAMBLEWOOD PARK 1 RP,Five Corners,27,Houston,GRISSOM ELEMENTARY SCHOOL,LAWSON MIDDLE SCHOOL,MADISON HIGH SCHOOL (HOUSTON),1409,0.85,0.85,1968,3,2,2,1,1,2,Traditional,33
53270385,Rental,Sold,2818 Dalview Street,Houston,77091,Harris,1700,1700,9,Yorkdale Tr B U/R,Northwest Houston,1,Aldine,HARRIS ACADEMY,HOFFMAN MIDDLE SCHOOL,EISENHOWER HIGH SCHOOL,1410,1.21,1.21,2006,3,2,2,0,1,0,Traditional,73
47135941,Rental,Sold,11016 Tobasa Court,Houston,77086,Harris,1350,1350,11,Lincoln Green South,Aldine Area,1,Aldine,CARMICHAEL ELEMENTARY SCHOOL,SHOTWELL MIDDLE SCHOOL,DAVIS HIGH SCHOOL (ALDINE),1411,0.96,0.96,1982,3,2,2,1,1,1,"Ranch, Traditional",90
27112175,Rental,Sold,1127 Walling Street #1,Houston,77009,Harris,2200,2200,9,North Norhill,Heights/Greater Heights,27,Houston,FIELD ELEMENTARY SCHOOL,HOGG MIDDLE SCHOOL (HOUSTON),HEIGHTS HIGH SCHOOL,1412,1.56,1.56,1928,2,2,2,1,1,0,Traditional,45
37851594,Rental,Sold,2425 Holly Hall Street Street #148,Houston,77054,Harris,1400,1400,17,Plaza Place Condo Ph 03,Medical Center Area,27,Houston,WHIDBY ELEMENTARY SCHOOL,CULLEN MIDDLE SCHOOL (HOUSTON),LAMAR HIGH SCHOOL (HOUSTON),1412,0.99,0.99,1983,2,2,2,1,2,1,"Traditional, Victorian",78
51921799,Rental,Sold,3820 Gramercy Street,Houston,77025,Harris,2000,2000,17,Braes Heights Sec 01,West University/Southside Area,27,Houston,TWAIN ELEMENTARY SCHOOL,PERSHING MIDDLE SCHOOL,LAMAR HIGH SCHOOL (HOUSTON),1413,1.42,1.42,1948,3,2,2,0,1,1,"Other Style, Ranch",70
47605787,Rental,Sold,1327 Diplomat Way,Houston,77088,Harris,1350,1350,11,Willow Run Sec 06,Northwest Houston,27,Houston,OSBORNE ELEMENTARY SCHOOL,WILLIAMS MIDDLE SCHOOL,WASHINGTON HIGH SCHOOL,1414,0.95,0.95,1968,3,1,1.1,0,1,0,Traditional,37
67445122,Rental,Sold,3229 Real Street #A,Houston,77087,Harris,1800,1800,4,Real Street Homes,Hobby Area,27,Houston,BROOKLINE ELEMENTARY SCHOOL,HARTMAN MIDDLE SCHOOL,STERLING HIGH SCHOOL (HOUSTON),1414,1.27,1.27,2020,3,3,3.1,0,3,1,"Colonial, Traditional",45
22212451,Rental,Sold,2211 Briarglen  #602,Houston,77027,Harris,2950,2950,16,The Briarglen,Briar Hollow,27,Houston,SCHOOL AT ST GEORGE PLACE,LANIER MIDDLE SCHOOL,LAMAR HIGH SCHOOL (HOUSTON),1415,2.08,2.08,2005,2,2,2,0,1,2,Contemporary/Modern,57
91821475,Rental,Sold,14507 Dartwood Drive,Houston,77049,Harris,1295,1295,2,Pine Trails Sec 04,North Channel,21,Galena Park,PURPLE SAGE ELEMENTARY SCHOOL (GALENA PARK),CUNNINGHAM MIDDLE SCHOOL (GALENA PARK),NORTH SHORE SENIOR HIGH SCHOOL,1415,0.92,0.92,1978,3,2,2,1,1,2,Traditional,10
35274698,Rental,Sold,8706 Ferris Drive,Houston,77096,Harris,1600,1600,20,Meyerland Sec 03,Meyerland Area,27,Houston,LOVETT ELEMENTARY SCHOOL,MEYERLAND MIDDLE SCHOOL,BELLAIRE HIGH SCHOOL,1416,1.13,1.13,1955,3,2,2,0,1,0,Colonial,8
7564530,Rental,Sold,6428 Duckett Park Drive,Houston,77086,Harris,1450,1450,11,Meadows Northwest Park 01,Aldine Area,1,Aldine,WILSON ELEMENTARY SCHOOL (ALDINE),SHOTWELL MIDDLE SCHOOL,DAVIS HIGH SCHOOL (ALDINE),1416,1.02,1.02,2000,3,2,2,0,1,0,"Traditional, Victorian",16
53585121,Rental,Sold,13239 Ashley Meadow Lane,Houston,77044,Harris,1599,1599,2,Hidden Meadows,North Channel,46,Sheldon,CARROLL ELEMENTARY SCHOOL (SHELDON),MICHAEL R. NULL MIDDLE SCHOOL,CE KING HIGH SCHOOL,1416,1.13,1.13,2018,3,2,2,0,1,0,"Traditional, Victorian",38
74635683,Rental,Sold,106 Grantham Road,Baytown,77521,Harris,1440,1440,2,Glen Arbor Sec 07,Baytown/Harris County,23,Goose Creek,ALAMO ELEMENTARY SCHOOL (GOOSE CREEK),HORACE MANN J H,LEE HIGH SCHOOL (GOOSE CREEK),1416,1.02,1.02,1960,3,2,2,0,1,2,Traditional,9
21885914,Rental,Sold,14523 Flair Drive,Houston,77049,Harris,1400,1400,2,Pine Trails Sec 4,North Channel,21,Galena Park,PURPLE SAGE ELEMENTARY SCHOOL (GALENA PARK),CUNNINGHAM MIDDLE SCHOOL (GALENA PARK),NORTH SHORE SENIOR HIGH SCHOOL,1416,0.99,0.99,1978,3,2,2,1,1,0,"Traditional, Victorian",23
27712547,Rental,Sold,6135 Indigo Street,Houston,77074,Harris,1750,1750,20,Robindell Sec 02,Brays Oaks,27,Houston,MCNAMARA ELEMENTARY SCHOOL,SUGAR GROVE MIDDLE SCHOOL,SHARPSTOWN HIGH SCHOOL,1418,1.23,1.23,1960,3,2,2,0,1,1,"Traditional, Victorian",19
98086006,Rental,Sold,4445 Eigel Street,Houston,77007,Harris,2095,2095,16,Upper West End,Rice Military/Washington Corridor,27,Houston,MEMORIAL ELEMENTARY SCHOOL (HOUSTON),HOGG MIDDLE SCHOOL (HOUSTON),HEIGHTS HIGH SCHOOL,1418,1.48,1.48,2005,2,2,2.1,0,2,1,Contemporary/Modern,17
